date,country,avg_temperature,humidity,co2_emission,energy_consumption,renewable_share,urban_population,industrial_activity_index,energy_price
2023-09-30,United States,-2.87,37.2,415.17,10642.4,23.19,66.04,95.73,103.82
2023-10-01,United States,-0.26,60.82,451.62,7987.99,19.1,74.5,55.98,132.67
2023-10-02,United States,-3.44,62.4,637.57,8095.9,23.73,83.16,52.88,61.57
2023-10-03,United States,-2.84,31.2,570.2,12720.01,16.0,79.0,77.86,77.76
2023-10-04,United States,-2.53,43.43,173.31,8494.53,19.85,66.39,96.53,109.96
2023-10-05,United States,-5.08,49.35,753.1,5322.94,14.27,61.36,42.65,89.3
2023-10-06,United States,-3.01,55.78,638.38,7870.16,22.64,64.97,99.5,199.39
2023-10-07,United States,-1.65,52.62,537.23,3622.84,21.37,78.74,54.54,62.38
2023-10-08,United States,-1.94,36.69,315.56,2311.39,13.4,88.02,55.33,75.54
2023-10-09,United States,-4.47,31.1,750.59,4127.35,21.57,65.84,91.62,79.38
2023-10-10,United States,-0.32,89.26,869.15,7607.02,21.99,61.06,89.78,101.8
2023-10-11,United States,-2.85,82.79,129.58,7516.75,13.65,83.13,43.02,39.3
2023-10-12,United States,-3.76,54.51,390.52,1881.8,16.7,77.65,91.74,180.54
2023-10-13,United States,-5.76,75.82,171.11,4465.59,18.48,83.27,43.07,166.91
2023-10-14,United States,-0.66,44.51,449.84,8025.64,17.07,89.92,72.1,154.39
2023-10-15,United States,-0.6,79.06,482.38,5322.13,17.44,77.65,80.15,97.17
2023-10-16,United States,-4.81,51.61,751.01,13753.9,14.5,77.93,78.33,96.16
2023-10-17,United States,-4.95,31.75,164.61,4508.84,23.57,75.37,64.13,97.89
2023-10-18,United States,-5.04,65.47,626.55,11258.55,24.82,81.63,67.44,154.12
2023-10-19,United States,-5.52,40.43,643.62,8322.71,15.86,64.65,88.12,86.1
2023-10-20,United States,-2.86,33.33,697.61,2772.49,22.37,66.66,88.93,149.25
2023-10-21,United States,-5.13,85.58,603.03,9164.21,17.75,85.78,79.04,125.76
2023-10-22,United States,-4.46,46.92,109.54,9616.7,22.62,86.89,54.52,40.6
2023-10-23,United States,-2.16,76.36,514.18,13045.89,18.43,87.19,54.95,73.56
2023-10-24,United States,-2.56,70.1,874.84,8423.16,20.33,88.7,65.96,82.26
2023-10-25,United States,-0.87,47.47,378.86,12930.66,24.29,70.37,59.95,148.25
2023-10-26,United States,-3.19,51.19,600.59,5368.32,23.69,76.48,84.54,147.91
2023-10-27,United States,-4.71,83.15,891.98,4492.37,25.72,66.61,55.73,188.61
2023-10-28,United States,-3.5,84.98,651.85,2054.97,24.74,60.8,97.25,199.56
2023-10-29,United States,-1.25,33.25,926.16,14237.17,23.09,62.55,49.68,83.96
2023-10-30,United States,-4.65,30.34,245.64,4193.3,22.87,72.22,94.12,70.08
2023-10-31,United States,-0.66,56.47,624.93,13645.23,14.43,66.43,85.78,36.32
2023-11-01,United States,-0.33,35.37,171.5,7127.41,16.16,60.52,83.18,161.07
2023-11-02,United States,1.8,89.71,379.15,4036.83,21.68,77.4,79.46,185.58
2023-11-03,United States,0.87,39.94,525.0,6289.46,14.49,72.83,90.95,187.04
2023-11-04,United States,0.49,83.83,124.27,4897.26,18.11,79.79,50.15,79.37
2023-11-05,United States,0.13,46.73,216.87,1540.24,20.29,76.25,57.57,80.06
2023-11-06,United States,2.3,79.1,580.82,10130.99,23.69,69.34,73.39,114.21
2023-11-07,United States,1.91,43.39,75.65,6202.09,24.91,73.68,64.66,113.92
2023-11-08,United States,0.68,77.09,144.37,1574.22,21.31,86.88,61.24,157.42
2023-11-09,United States,1.18,43.06,696.02,4782.86,18.49,82.32,99.73,55.76
2023-11-10,United States,1.35,75.92,371.11,3229.67,16.12,66.4,72.69,152.59
2023-11-11,United States,1.55,39.09,500.89,9071.51,16.68,69.5,48.65,98.82
2023-11-12,United States,1.43,54.74,228.48,7418.44,18.28,85.73,97.51,70.43
2023-11-13,United States,1.03,51.47,657.09,6408.06,19.88,79.17,83.05,153.66
2023-11-14,United States,0.52,63.45,671.23,4023.32,23.13,63.96,67.67,78.98
2023-11-15,United States,-0.07,61.92,348.69,9513.44,21.31,88.97,93.94,182.04
2023-11-16,United States,-0.14,59.27,367.13,8123.42,15.98,87.21,80.25,155.85
2023-11-17,United States,2.06,31.22,402.56,11440.46,24.82,60.1,69.88,181.88
2023-11-18,United States,0.87,70.6,638.43,6008.19,20.11,71.77,68.38,142.79
2023-11-19,United States,2.11,88.92,503.15,6700.81,26.01,83.78,93.1,160.79
2023-11-20,United States,0.46,59.68,253.46,3698.79,17.68,73.91,62.03,94.82
2023-11-21,United States,2.52,81.13,657.71,2721.38,20.58,66.23,44.15,181.45
2023-11-22,United States,0.11,65.85,272.7,8496.61,25.52,81.63,54.09,119.04
2023-11-23,United States,0.12,81.95,390.61,4387.47,17.7,79.03,44.14,164.93
2023-11-24,United States,0.68,40.54,230.63,10995.66,20.69,80.65,75.95,160.38
2023-11-25,United States,2.49,48.45,745.94,2432.46,20.88,81.54,54.56,145.96
2023-11-26,United States,0.57,86.25,730.41,4750.7,20.28,72.99,43.67,98.04
2023-11-27,United States,1.73,85.83,698.68,2680.64,19.65,83.79,41.2,73.88
2023-11-28,United States,3.11,36.49,345.16,8413.43,20.92,70.61,48.15,198.63
2023-11-29,United States,0.37,71.62,426.05,10357.93,22.01,88.65,55.5,47.25
2023-11-30,United States,1.58,56.64,739.45,11330.94,12.93,70.15,55.74,110.72
2023-12-01,United States,7.12,83.15,246.73,5393.05,13.82,68.6,74.1,92.67
2023-12-02,United States,7.12,87.37,205.23,3316.12,23.38,66.88,42.3,114.3
2023-12-03,United States,7.12,86.27,163.95,3414.7,16.9,65.31,45.02,140.1
2023-12-04,United States,7.12,66.99,450.82,5835.06,21.77,73.68,48.74,64.31
2023-12-05,United States,7.12,30.29,205.37,3018.4,22.1,70.68,59.44,66.62
2023-12-06,United States,7.12,31.04,276.11,5360.17,18.21,75.98,42.13,197.26
2023-12-07,United States,7.12,37.26,113.53,6598.58,18.21,61.83,64.01,76.4
2023-12-08,United States,7.12,77.25,369.33,6533.5,15.85,66.57,83.84,193.46
2023-12-09,United States,7.12,57.16,185.49,1782.23,21.16,86.61,61.31,73.65
2023-12-10,United States,7.12,31.6,284.33,3194.09,14.05,69.58,51.29,161.99
2023-12-11,United States,7.12,71.97,75.5,4012.03,22.78,64.98,85.82,92.7
2023-12-12,United States,7.12,69.64,121.42,7255.75,19.76,75.13,88.46,190.91
2023-12-13,United States,7.12,33.36,177.43,7100.03,13.9,86.72,94.89,64.26
2023-12-14,United States,7.12,33.42,496.41,7265.99,14.51,78.33,88.65,153.91
2023-12-15,United States,7.12,57.84,276.76,1798.86,24.57,86.98,46.46,48.41
2023-12-16,United States,7.12,40.42,401.89,2987.44,21.93,79.26,81.96,173.18
2023-12-17,United States,7.12,63.87,268.09,3284.11,17.15,89.24,70.65,38.52
2023-12-18,United States,7.12,84.53,53.7,7604.13,23.27,67.66,98.85,171.28
2023-12-19,United States,7.12,49.34,273.28,5635.09,14.62,67.36,48.36,124.5
2023-12-20,United States,7.12,82.48,79.75,5056.86,21.75,64.82,61.27,114.32
2023-12-21,United States,7.12,71.45,440.87,5292.51,18.09,89.3,99.96,158.44
2023-12-22,United States,7.12,74.53,130.27,6469.06,14.58,78.31,69.02,162.22
2023-12-23,United States,7.12,35.52,255.73,2768.64,14.42,68.19,85.99,64.79
2023-12-24,United States,7.12,82.98,235.68,3757.23,20.84,73.87,46.29,96.13
2023-12-25,United States,7.12,67.3,457.73,2602.1,23.13,74.28,45.27,100.08
2023-12-26,United States,7.12,75.98,329.48,7289.85,25.31,86.2,51.43,54.33
2023-12-27,United States,7.12,45.31,69.26,7991.0,18.47,70.3,61.64,98.33
2023-12-28,United States,7.12,58.47,205.83,3778.33,16.46,87.81,50.49,81.4
2023-12-29,United States,7.12,87.94,415.66,1037.62,16.64,84.18,90.96,47.8
2023-12-30,United States,7.12,35.46,308.94,4185.33,23.33,80.78,99.89,135.03
2023-12-31,United States,7.12,72.05,91.65,5731.11,19.26,78.05,84.45,58.32
2024-01-01,United States,11.32,49.98,351.64,7894.08,23.11,72.44,79.28,80.9
2024-01-02,United States,12.37,87.28,737.81,9199.11,21.15,72.2,67.88,197.78
2024-01-03,United States,12.12,74.8,251.65,11542.09,22.13,74.24,94.64,103.83
2024-01-04,United States,14.55,45.38,107.24,9386.22,21.54,70.76,75.19,40.82
2024-01-05,United States,11.99,45.87,421.55,4378.82,17.19,63.09,95.39,137.61
2024-01-06,United States,13.58,66.99,406.15,9786.73,20.8,77.11,48.38,35.52
2024-01-07,United States,14.42,61.55,357.74,8367.36,23.12,70.27,68.43,126.34
2024-01-08,United States,12.66,59.35,365.19,7263.67,19.73,63.57,65.1,50.15
2024-01-09,United States,11.41,64.11,412.0,9423.69,15.27,86.09,60.56,32.27
2024-01-10,United States,11.89,69.63,624.63,2548.09,20.91,78.16,97.94,33.03
2024-01-11,United States,14.48,68.18,561.47,5332.79,19.36,86.49,76.72,63.15
2024-01-12,United States,12.31,44.18,91.0,8749.71,24.65,86.73,77.9,102.43
2024-01-13,United States,11.65,72.01,689.02,11150.31,29.28,82.78,86.27,121.49
2024-01-14,United States,11.61,62.64,471.26,6314.0,25.77,78.33,86.75,117.28
2024-01-15,United States,11.89,34.97,436.35,4083.87,19.36,77.26,98.5,111.17
2024-01-16,United States,11.42,47.93,513.4,7218.95,24.75,61.57,41.1,90.51
2024-01-17,United States,13.97,66.17,552.4,4292.32,18.88,72.83,41.93,51.48
2024-01-18,United States,12.47,51.66,616.26,5075.49,24.9,79.64,62.09,172.91
2024-01-19,United States,11.49,44.79,276.9,3716.42,19.33,65.51,91.81,90.84
2024-01-20,United States,12.93,77.37,691.92,9847.53,16.88,68.95,76.46,134.57
2024-01-21,United States,13.11,80.36,736.7,10932.97,23.66,60.53,75.08,33.9
2024-01-22,United States,13.97,77.2,506.62,10859.05,21.8,81.48,62.8,40.56
2024-01-23,United States,13.85,55.44,467.82,5145.29,22.14,61.54,91.56,163.37
2024-01-24,United States,11.87,72.46,355.34,4155.0,20.97,60.22,87.15,40.18
2024-01-25,United States,14.38,36.96,688.99,8670.57,25.2,68.77,99.28,170.67
2024-01-26,United States,12.72,34.55,403.91,1657.62,26.49,88.55,67.34,125.87
2024-01-27,United States,11.86,81.67,693.59,3641.23,20.62,68.33,92.6,61.17
2024-01-28,United States,13.77,73.84,493.08,5918.93,22.25,64.09,90.34,194.95
2024-01-29,United States,14.05,63.6,715.04,7470.32,23.3,89.71,56.69,102.13
2024-01-30,United States,14.28,48.17,680.21,9433.97,18.32,77.63,64.98,60.75
2024-01-31,United States,13.31,59.02,373.17,3353.61,20.61,67.34,76.66,186.67
2024-02-01,United States,17.12,81.6,690.69,12141.27,20.22,67.27,70.44,197.2
2024-02-02,United States,14.25,30.93,233.01,10987.62,25.2,77.08,50.75,197.32
2024-02-03,United States,14.58,70.18,342.19,9711.14,27.81,83.65,88.82,166.62
2024-02-04,United States,19.24,84.62,170.07,13788.04,19.41,84.61,69.47,166.94
2024-02-05,United States,14.62,82.64,769.51,10160.49,22.75,79.81,72.67,58.28
2024-02-06,United States,19.87,65.11,904.73,2032.56,29.66,88.51,73.92,136.0
2024-02-07,United States,15.05,43.07,370.54,7103.38,27.72,81.22,43.2,129.01
2024-02-08,United States,17.31,63.22,482.33,12653.27,21.61,68.09,94.93,64.08
2024-02-09,United States,19.07,64.51,757.42,7666.75,24.93,85.44,92.11,36.83
2024-02-10,United States,15.69,48.52,486.36,7324.68,26.3,67.92,98.8,72.32
2024-02-11,United States,19.26,56.92,151.91,4741.62,20.35,83.98,58.64,71.49
2024-02-12,United States,17.56,44.03,656.66,5970.76,13.51,77.14,77.12,74.05
2024-02-13,United States,15.1,81.3,769.39,4874.62,19.19,62.32,99.78,129.53
2024-02-14,United States,17.06,33.83,264.49,7392.85,15.83,77.88,79.53,50.42
2024-02-15,United States,18.61,58.5,356.68,2992.08,21.37,66.45,59.22,196.38
2024-02-16,United States,19.68,81.88,427.73,6387.43,25.79,86.92,48.67,108.93
2024-02-17,United States,14.92,49.1,269.16,11203.32,21.96,74.2,91.64,86.55
2024-02-18,United States,18.37,51.38,266.25,9713.39,23.41,67.61,80.0,125.29
2024-02-19,United States,15.47,82.8,803.68,4955.82,21.77,88.03,73.57,155.48
2024-02-20,United States,19.07,51.03,399.13,8300.05,23.33,68.54,99.94,35.94
2024-02-21,United States,20.04,35.36,577.99,3571.26,25.45,80.68,94.74,156.27
2024-02-22,United States,18.22,62.51,726.61,8418.7,20.12,64.98,54.81,175.56
2024-02-23,United States,18.72,68.35,336.29,13916.98,29.28,74.08,91.69,37.52
2024-02-24,United States,17.28,54.49,676.37,9569.95,21.31,71.09,78.43,170.84
2024-02-25,United States,15.86,60.46,605.38,5076.38,23.2,82.68,78.54,74.16
2024-02-26,United States,15.76,88.17,225.99,12083.85,24.79,75.04,66.45,189.9
2024-02-27,United States,14.14,55.7,732.27,9442.41,28.7,79.27,44.82,181.07
2024-02-28,United States,19.86,34.62,895.49,7393.01,26.03,67.79,82.42,57.08
2024-02-29,United States,14.49,33.62,133.45,6943.07,23.57,75.58,99.55,140.79
2024-03-01,United States,20.26,39.69,793.59,10073.0,28.36,63.21,45.26,91.82
2024-03-02,United States,15.71,81.54,655.75,3196.76,20.57,89.95,85.35,154.59
2024-03-03,United States,16.45,55.88,316.24,3665.69,18.74,62.62,75.36,59.43
2024-03-04,United States,15.9,47.11,394.71,9721.3,19.83,67.43,73.28,70.85
2024-03-05,United States,21.44,64.48,296.2,13965.46,23.07,72.65,68.66,146.76
2024-03-06,United States,19.91,62.95,966.33,7394.39,13.87,75.46,98.32,47.89
2024-03-07,United States,17.04,47.23,195.03,8055.21,19.33,74.8,91.81,145.55
2024-03-08,United States,16.23,48.65,792.45,6554.75,15.98,78.68,63.21,106.43
2024-03-09,United States,15.63,87.73,498.71,13240.54,18.64,74.45,81.06,73.95
2024-03-10,United States,21.84,59.63,768.05,10429.04,19.2,75.08,90.15,195.69
2024-03-11,United States,16.55,36.29,394.45,9529.69,15.47,84.23,52.15,122.69
2024-03-12,United States,17.31,74.81,335.8,6796.75,20.65,64.49,62.57,194.29
2024-03-13,United States,17.54,76.82,639.77,10656.92,20.32,85.24,83.55,99.98
2024-03-14,United States,16.23,66.52,209.29,7523.63,22.95,79.01,67.0,146.54
2024-03-15,United States,21.57,78.8,113.09,4865.61,19.5,84.26,87.05,80.67
2024-03-16,United States,20.14,44.75,964.18,15860.75,24.89,84.84,71.3,72.51
2024-03-17,United States,21.73,35.82,753.88,9584.89,20.85,85.13,69.11,191.91
2024-03-18,United States,17.07,75.46,727.87,15615.18,23.54,83.05,44.1,93.73
2024-03-19,United States,15.41,43.9,578.23,4335.04,17.47,63.42,96.0,109.07
2024-03-20,United States,20.13,33.79,300.11,14767.79,18.46,76.09,74.12,137.11
2024-03-21,United States,19.92,86.32,758.11,8035.86,24.46,81.12,65.49,75.7
2024-03-22,United States,16.35,36.49,139.26,6188.58,14.35,64.74,54.03,173.8
2024-03-23,United States,16.85,54.66,964.57,3871.04,21.62,63.48,80.96,102.81
2024-03-24,United States,21.71,55.35,877.53,13118.43,22.24,68.67,64.38,60.06
2024-03-25,United States,20.53,44.08,380.9,9890.14,23.94,89.68,55.54,86.73
2024-03-26,United States,20.63,77.76,230.37,10578.01,20.73,80.61,76.12,70.32
2024-03-27,United States,19.58,51.11,641.9,15443.45,27.15,67.52,85.39,65.51
2024-03-28,United States,20.8,50.6,731.93,3503.63,17.17,68.36,41.4,36.42
2024-03-29,United States,15.16,32.4,313.16,6052.76,26.9,66.69,72.38,52.85
2024-03-30,United States,20.82,48.28,475.98,9146.88,20.05,83.42,99.77,50.97
2024-03-31,United States,16.51,49.29,160.29,15537.0,21.0,80.44,78.05,188.25
2024-04-01,United States,15.8,40.13,346.34,1869.99,22.86,76.06,81.29,98.6
2024-04-02,United States,17.47,87.3,578.94,7174.14,16.71,86.33,77.5,37.01
2024-04-03,United States,16.95,34.92,174.0,13454.49,22.88,66.92,76.3,128.97
2024-04-04,United States,16.46,82.14,628.49,14434.96,22.18,78.15,66.14,96.08
2024-04-05,United States,19.07,38.28,492.76,5747.86,28.54,68.23,43.15,184.97
2024-04-06,United States,17.39,46.97,829.24,12017.45,19.38,64.12,90.33,94.42
2024-04-07,United States,18.66,74.72,457.73,3210.17,26.12,72.64,79.05,190.6
2024-04-08,United States,16.62,40.92,242.28,3932.01,20.02,64.84,42.63,152.36
2024-04-09,United States,15.5,58.78,682.23,4270.29,29.47,89.78,41.08,154.75
2024-04-10,United States,18.54,39.18,194.63,3671.25,23.13,71.84,86.53,70.97
2024-04-11,United States,18.16,49.03,729.72,14191.09,22.54,60.45,97.32,157.52
2024-04-12,United States,15.98,41.95,761.12,4146.48,20.71,89.52,71.71,86.53
2024-04-13,United States,18.41,38.64,716.53,6556.35,22.29,60.65,99.21,166.19
2024-04-14,United States,14.62,88.75,272.2,13637.39,19.1,66.67,57.43,192.55
2024-04-15,United States,16.85,68.81,885.46,9077.96,23.98,89.44,75.11,158.59
2024-04-16,United States,16.11,57.17,678.41,7762.84,22.05,68.03,91.66,70.34
2024-04-17,United States,14.45,52.48,392.33,14322.4,18.22,77.4,59.91,184.74
2024-04-18,United States,17.52,69.86,795.79,9250.06,21.85,79.25,47.0,33.21
2024-04-19,United States,16.8,31.71,796.62,5528.77,24.77,65.47,70.11,166.89
2024-04-20,United States,14.21,61.31,407.17,6742.41,18.44,71.8,76.74,82.39
2024-04-21,United States,15.69,40.9,208.84,4899.77,25.31,60.22,81.16,130.37
2024-04-22,United States,17.42,42.77,427.59,13514.35,17.51,77.23,94.79,54.47
2024-04-23,United States,15.89,51.01,189.9,10147.45,21.37,62.97,42.03,50.08
2024-04-24,United States,16.76,73.85,912.07,4166.95,19.62,76.75,93.53,144.28
2024-04-25,United States,19.81,35.06,488.54,7248.6,26.72,60.66,59.91,145.11
2024-04-26,United States,17.53,48.1,772.12,6102.43,16.3,68.64,77.95,111.82
2024-04-27,United States,18.99,31.09,128.15,8061.02,19.71,89.0,70.63,118.93
2024-04-28,United States,18.21,83.02,348.47,12690.07,16.92,69.74,57.99,30.35
2024-04-29,United States,18.31,84.41,773.67,2483.16,17.56,84.51,81.21,112.67
2024-04-30,United States,18.72,71.66,311.24,2029.88,28.63,71.98,61.99,150.75
2024-05-01,United States,14.15,45.4,615.6,6637.28,26.68,63.44,88.7,74.32
2024-05-02,United States,13.47,78.9,715.01,10003.43,18.85,85.65,81.19,187.9
2024-05-03,United States,12.15,53.73,472.4,11226.7,28.49,63.49,73.96,76.55
2024-05-04,United States,11.65,73.72,577.09,8406.98,25.2,68.16,45.35,72.85
2024-05-05,United States,14.27,56.49,327.72,9321.15,24.53,68.86,66.38,43.66
2024-05-06,United States,11.94,79.42,308.68,3726.15,21.53,79.33,58.64,105.99
2024-05-07,United States,13.11,44.05,183.1,3561.22,20.42,74.73,81.0,81.7
2024-05-08,United States,13.63,80.71,484.56,8965.62,22.31,64.97,61.97,135.57
2024-05-09,United States,11.31,54.77,272.48,9231.43,17.67,62.29,80.97,171.27
2024-05-10,United States,13.18,58.61,547.18,9559.5,17.6,73.4,47.79,114.67
2024-05-11,United States,14.33,55.23,491.04,3475.42,20.15,81.28,54.34,147.8
2024-05-12,United States,11.14,79.72,537.14,9233.32,27.74,66.57,96.81,128.86
2024-05-13,United States,14.04,63.22,397.74,9529.81,23.57,74.59,98.57,79.73
2024-05-14,United States,12.03,41.44,353.44,10121.31,23.21,68.6,75.03,116.96
2024-05-15,United States,13.43,45.9,347.06,9004.79,16.98,60.35,52.79,173.93
2024-05-16,United States,12.01,62.49,449.88,4665.15,23.86,81.74,62.81,119.16
2024-05-17,United States,11.52,85.58,436.44,11551.18,17.49,66.43,46.57,91.62
2024-05-18,United States,12.27,68.1,168.92,10741.09,28.58,66.88,84.05,173.23
2024-05-19,United States,13.92,79.74,284.35,7627.92,23.65,66.29,62.12,153.07
2024-05-20,United States,14.46,86.19,284.73,11158.73,20.09,64.48,81.65,43.36
2024-05-21,United States,14.54,50.42,460.99,3247.25,27.63,63.26,63.43,172.72
2024-05-22,United States,14.53,85.05,229.25,10440.4,23.65,69.97,83.69,64.74
2024-05-23,United States,14.1,77.15,158.94,9806.55,22.94,82.02,59.7,127.8
2024-05-24,United States,12.9,34.48,393.33,3757.1,22.64,68.6,60.92,109.74
2024-05-25,United States,12.39,45.42,478.13,4797.94,21.75,73.29,64.71,101.56
2024-05-26,United States,12.46,86.55,171.18,5600.65,16.74,75.89,44.93,174.58
2024-05-27,United States,12.79,81.98,246.1,4480.87,23.05,86.48,60.11,141.65
2024-05-28,United States,13.69,44.31,227.13,7121.65,20.99,75.86,40.17,85.85
2024-05-29,United States,11.59,65.74,515.78,8797.49,21.96,68.78,45.25,59.73
2024-05-30,United States,11.22,87.22,379.51,6248.61,20.83,82.32,98.1,191.7
2024-05-31,United States,12.14,34.42,108.57,4910.1,23.9,85.36,81.66,117.09
2024-06-01,United States,7.12,48.41,238.39,2862.8,16.32,68.29,79.23,44.55
2024-06-02,United States,7.12,49.41,315.59,6603.68,20.75,77.29,51.79,53.92
2024-06-03,United States,7.12,40.69,369.11,4907.49,20.96,89.35,43.5,80.81
2024-06-04,United States,7.12,89.75,327.79,1706.53,15.04,82.57,95.5,96.47
2024-06-05,United States,7.12,63.38,336.52,6066.74,20.15,89.23,48.4,65.68
2024-06-06,United States,7.12,49.96,143.81,6071.86,23.2,67.46,45.03,183.28
2024-06-07,United States,7.12,70.03,395.07,3378.99,23.23,69.44,49.81,80.11
2024-06-08,United States,7.12,65.18,177.68,5549.49,23.52,64.76,40.77,160.87
2024-06-09,United States,7.12,70.12,143.01,5014.24,17.97,61.76,91.76,182.08
2024-06-10,United States,7.12,81.94,498.66,1753.58,22.94,81.47,92.68,62.28
2024-06-11,United States,7.12,59.15,228.89,3709.74,20.06,70.45,73.34,105.24
2024-06-12,United States,7.12,70.5,470.6,2121.36,16.6,68.08,98.05,157.23
2024-06-13,United States,7.12,84.28,412.0,5678.82,14.36,78.31,90.38,188.92
2024-06-14,United States,7.12,74.13,439.0,5950.34,24.53,61.6,57.18,173.8
2024-06-15,United States,7.12,57.28,187.29,7072.38,23.66,65.44,95.09,186.03
2024-06-16,United States,7.12,67.1,124.59,4041.95,18.36,87.41,47.68,39.1
2024-06-17,United States,7.12,50.35,472.37,5333.75,15.51,69.95,71.4,149.17
2024-06-18,United States,7.12,83.14,406.09,7553.15,28.54,88.68,94.02,167.97
2024-06-19,United States,7.12,64.98,361.91,7817.47,18.79,71.76,78.48,34.85
2024-06-20,United States,7.12,89.69,457.1,2172.76,16.97,63.07,55.85,94.9
2024-06-21,United States,7.12,45.36,369.27,6292.39,22.84,76.38,71.59,37.32
2024-06-22,United States,7.12,30.7,470.97,5890.02,18.68,85.56,95.24,80.71
2024-06-23,United States,7.12,78.15,382.1,6090.87,17.54,72.0,90.7,102.41
2024-06-24,United States,7.12,65.53,248.02,4700.74,21.95,72.02,67.88,175.73
2024-06-25,United States,7.12,89.91,350.19,4375.04,23.48,84.9,61.7,198.06
2024-06-26,United States,7.12,83.55,172.05,2537.76,25.49,66.19,48.6,109.0
2024-06-27,United States,7.12,84.83,180.6,3462.07,21.52,82.62,83.94,179.99
2024-06-28,United States,7.12,48.45,218.84,7438.12,20.43,71.62,65.71,136.87
